,dataset_id,dataset_name
297,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
298,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
299,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
300,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
301,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
302,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
303,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
304,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
305,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
306,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
307,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
308,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
309,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
310,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
311,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
312,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
313,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
314,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
315,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
316,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
317,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
318,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
319,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
320,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
321,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
322,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
323,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
324,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
325,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
326,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
327,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
328,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
329,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
330,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
331,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
332,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
333,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
334,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
335,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
336,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
337,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
338,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
339,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
340,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
341,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
342,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
343,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
344,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
345,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
346,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
347,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
348,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
349,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
350,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
351,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
352,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
353,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
354,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
355,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
356,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
357,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
358,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
359,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
360,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
361,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
362,0217420c-b31d-4f92-8edf-c6d113573963,Mature kidney dataset: full
363,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
364,ea762ec0-f8f2-4f16-ba53-6bf7464b879b,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0)
365,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
366,f6a333c8-6442-4561-85e6-e6333c30e658,Fetal kidney dataset: full
367,549811ea-eeab-4bf2-9b81-db0c4de5b25b,Spatial transcriptomics in the healthy human kidney: Puck_200205_18
368,0dd871bf-c1da-4394-803a-5c911a2bb48b,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney - ATACseq
369,0dd871bf-c1da-4394-803a-5c911a2bb48b,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney - ATACseq
370,a6ca51e0-27cd-4856-bc8b-aaa9432ab12f,Spatial transcriptomics in the healthy human kidney: Puck_200115_18
371,9992357c-cb1c-4549-8d0a-edfd0e2c9dbd,Spatial transcriptomics in the healthy human kidney: Puck_200903_10
372,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
373,33705cc3-c54e-4853-9c05-d34ceb9c147c,Spatial transcriptomics in the healthy human kidney: Puck_200205_19
374,0217420c-b31d-4f92-8edf-c6d113573963,Mature kidney dataset: full
375,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
376,0217420c-b31d-4f92-8edf-c6d113573963,Mature kidney dataset: full
377,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
378,b5a84d11-c7db-499d-af9f-3cd9bbde82a2,mature
379,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
380,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
381,0217420c-b31d-4f92-8edf-c6d113573963,Mature kidney dataset: full
382,b5a84d11-c7db-499d-af9f-3cd9bbde82a2,mature
383,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
384,8432dc39-a5fd-40f0-abac-a576dc19d1ef,Spatial transcriptomics in the healthy human kidney: Puck_200113_11
385,0217420c-b31d-4f92-8edf-c6d113573963,Mature kidney dataset: full
386,ea762ec0-f8f2-4f16-ba53-6bf7464b879b,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0)
387,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
388,b5a84d11-c7db-499d-af9f-3cd9bbde82a2,mature
389,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
390,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
391,0217420c-b31d-4f92-8edf-c6d113573963,Mature kidney dataset: full
392,1febddb1-ac18-4ad5-8a71-9b6d93fc83f7,Spatial transcriptomics in the healthy human kidney: Puck_200115_11
393,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
394,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
395,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
396,932797bc-30f8-4b50-9cc1-f729b463fc13,Spatial transcriptomics in the healthy human kidney: Puck_200115_07
397,b5a84d11-c7db-499d-af9f-3cd9bbde82a2,mature
398,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
399,5b841932-f5e7-48d8-8f4b-981a175baa83,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney - RNAseq
400,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
401,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
402,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
403,0e8fb20c-eb54-466f-88cf-7f3a1d4982bb,Spatial transcriptomics in the healthy human kidney: Puck_200113_09
404,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
405,3a8d6d42-72ee-447f-8323-6bc2087eba0e,Spatial transcriptomics in the healthy human kidney: Puck_200115_17
406,5b841932-f5e7-48d8-8f4b-981a175baa83,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney - RNAseq
407,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
408,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
409,b5a84d11-c7db-499d-af9f-3cd9bbde82a2,mature
410,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
411,ea762ec0-f8f2-4f16-ba53-6bf7464b879b,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0)
412,b5a84d11-c7db-499d-af9f-3cd9bbde82a2,mature
413,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
414,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
415,6d23bf5f-c3f0-44d6-bf0a-b2e54303d24b,fetal
416,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
417,03c859e2-8586-4a23-a52f-1c091074bfa3,Spatial transcriptomics in the healthy human kidney: Puck_200205_13
418,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
419,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
420,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
421,f6a333c8-6442-4561-85e6-e6333c30e658,Fetal kidney dataset: full
422,5b4b0b15-d52f-4117-b18b-7b779fa84c6c,Spatial transcriptomics in the healthy human kidney: Puck_200115_15
423,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
424,ea762ec0-f8f2-4f16-ba53-6bf7464b879b,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0)
425,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
426,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
427,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
428,8ba1a836-5506-4de6-8ab9-9589b4d4a192,Spatial transcriptomics in the healthy human kidney: Puck_200115_04
429,6d23bf5f-c3f0-44d6-bf0a-b2e54303d24b,fetal
430,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
431,0f1098a9-35d4-427f-9040-7a8dbefbc6f1,Spatial transcriptomics in the healthy human kidney: Puck_200104_16
432,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
433,6d23bf5f-c3f0-44d6-bf0a-b2e54303d24b,fetal
434,f6a333c8-6442-4561-85e6-e6333c30e658,Fetal kidney dataset: full
435,e8da6a91-a3e9-4ac1-ac46-cadd13d69b71,Spatial transcriptomics in the healthy human kidney: Puck_200121_01
436,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
437,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
438,8ffc2c8c-8e6e-4f72-ba91-e7b744e26158,Spatial transcriptomics in the healthy human kidney: Puck_200115_01
439,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
440,e567706a-6f68-4789-ad14-2494f7939ab7,Spatial transcriptomics in the healthy human kidney: Puck_200104_15
441,ea762ec0-f8f2-4f16-ba53-6bf7464b879b,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0)
442,362a6135-2ebb-4d9a-a7a7-46ce5cb17a36,Spatial transcriptomics in the healthy human kidney: Puck_200903_11
443,400eefc4-77ce-44f8-a2f0-ac5697a70fae,Spatial transcriptomics in the healthy human kidney: Puck_200113_07
444,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
445,08b6ca7d-9e55-4b64-86e7-e94deced7992,Spatial transcriptomics in the healthy human kidney: Puck_200131_26
446,c444ee71-c637-4e65-a1ae-a7267758354a,Spatial transcriptomics in the healthy human kidney: Puck_200115_16
447,308acab0-c55d-4e2a-86ad-076eae3e323e,Spatial transcriptomics in the healthy human kidney: Puck_200113_08
448,17925f61-1ce1-4473-92b2-25b5341bdfee,Spatial transcriptomics in the healthy human kidney: Puck_200205_17
449,a2aea0ef-a36d-4f03-97eb-1ac6c0c9c8b3,Spatial transcriptomics in the healthy human kidney: Puck_200104_23
450,c1f7d379-c54a-4d80-b232-fc03d42c0ce4,Spatial transcriptomics in the healthy human kidney: Puck_200104_19
451,2d0b0d90-a6e2-4754-add0-1eaa30f1138f,Spatial transcriptomics in the healthy human kidney: Puck_200104_21
452,b5a84d11-c7db-499d-af9f-3cd9bbde82a2,mature
453,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
454,b5a84d11-c7db-499d-af9f-3cd9bbde82a2,mature
455,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
456,bd6629cc-da56-44ec-9f40-16977e965571,Spatial transcriptomics in the healthy human kidney: Puck_200131_24
457,0b504a72-9d51-43f1-ae63-b880ac307bc5,Tabula Sapiens - All Cells
458,d7346689-8859-479e-b5a3-0750a91030db,Spatial transcriptomics in the healthy human kidney: Puck_200115_03
459,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
460,0217420c-b31d-4f92-8edf-c6d113573963,Mature kidney dataset: full
461,df175ce3-f9ae-474a-b2e6-1678ab578a67,Spatial transcriptomics in the healthy human kidney: Puck_200115_10
462,b5a84d11-c7db-499d-af9f-3cd9bbde82a2,mature
463,ea762ec0-f8f2-4f16-ba53-6bf7464b879b,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0)
464,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
465,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
466,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
467,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
468,90d9838c-f4e9-4425-a4d4-c4b192ffd80a,Spatial transcriptomics in the healthy human kidney: Puck_200115_12
469,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
470,3b5e5cd8-7971-4852-9dfb-e844b267fac8,Spatial transcriptomics in the healthy human kidney: Puck_200115_05
471,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
472,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
473,e906b77a-5371-4196-8825-bf09d8db94ce,Spatial transcriptomics in the healthy human kidney: Puck_200115_09
474,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
475,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
476,b5a84d11-c7db-499d-af9f-3cd9bbde82a2,mature
477,fcfd4c88-e3bd-4f79-b047-459ea13dcc87,HSC/immune cells (all hematopoietic-derived cells)
478,6d23bf5f-c3f0-44d6-bf0a-b2e54303d24b,fetal
479,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
480,33377d9e-0f20-43e5-b0cf-81c0b49addc6,Spatial transcriptomics in the healthy human kidney: Puck_200205_16
481,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
482,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
483,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
484,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
485,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
486,ea762ec0-f8f2-4f16-ba53-6bf7464b879b,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0)
487,ea762ec0-f8f2-4f16-ba53-6bf7464b879b,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0)
488,ad462d51-5cc4-4244-bf70-44bb6184d06d,Megakaryocyte/erythroid cells
489,ea762ec0-f8f2-4f16-ba53-6bf7464b879b,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0)
490,0217420c-b31d-4f92-8edf-c6d113573963,Mature kidney dataset: full
491,9da9de93-068f-448b-9979-bea96febcd88,HSC/progenitor cells
492,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
493,84d834b8-d14a-4caa-9fba-e3a891f4661c,Lymphoid cells
494,0dd871bf-c1da-4394-803a-5c911a2bb48b,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney - ATACseq
495,2f3d4a9b-3f14-443f-9b8d-92555c767a14,Spatial transcriptomics in the healthy human kidney: Puck_200903_13
496,0217420c-b31d-4f92-8edf-c6d113573963,Mature kidney dataset: full
497,ac650ba8-f19d-46a6-8a8f-3e352dae01e6,Stromal cells (all non-immune cells)
498,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
499,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
500,0217420c-b31d-4f92-8edf-c6d113573963,Mature kidney dataset: full
501,ea762ec0-f8f2-4f16-ba53-6bf7464b879b,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0)
502,5564bc1f-e92a-4073-922a-d6e8da2724db,Myeloid cells
503,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
504,ea762ec0-f8f2-4f16-ba53-6bf7464b879b,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0)
505,5c706271-e86e-4b71-bbdc-1f222620a1bd,Construction of a human cell landscape at single-cell level
506,f6a333c8-6442-4561-85e6-e6333c30e658,Fetal kidney dataset: full
507,b004e1b8-99de-4031-8f83-0c34ba715bf4,Spatial transcriptomics in the healthy human kidney: Puck_200121_03
508,0dd871bf-c1da-4394-803a-5c911a2bb48b,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney - ATACseq
509,0217420c-b31d-4f92-8edf-c6d113573963,Mature kidney dataset: full
510,0217420c-b31d-4f92-8edf-c6d113573963,Mature kidney dataset: full
511,0f7930e9-a24d-49f6-adc9-9f9f8238ec4d,Spatial transcriptomics in the healthy human kidney: Puck_200115_06
512,0dd871bf-c1da-4394-803a-5c911a2bb48b,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney - ATACseq
513,f6a333c8-6442-4561-85e6-e6333c30e658,Fetal kidney dataset: full
514,236320a0-4a21-4fe6-8ed3-897672036ea1,Spatial transcriptomics in the healthy human kidney: Puck_200113_12
515,6d23bf5f-c3f0-44d6-bf0a-b2e54303d24b,fetal
516,0217420c-b31d-4f92-8edf-c6d113573963,Mature kidney dataset: full
517,c5f195e7-a503-42e4-9839-4750da53820b,NK/T cells
518,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
519,ea762ec0-f8f2-4f16-ba53-6bf7464b879b,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0)
520,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
521,d374b984-a6e0-4d47-ba6d-eea50c6c2e14,Spatial transcriptomics in the healthy human kidney: Puck_200104_18
522,250e59f5-49f2-4239-80f3-846d69698c23,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0)
523,b5a84d11-c7db-499d-af9f-3cd9bbde82a2,mature
524,5b841932-f5e7-48d8-8f4b-981a175baa83,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney - RNAseq
525,6d23bf5f-c3f0-44d6-bf0a-b2e54303d24b,fetal
526,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
527,a963dd1b-ee7e-42b3-8afe-0dac48b7d27f,Single cell RNA-seq data from normal adult kidney tissue
528,b5a84d11-c7db-499d-af9f-3cd9bbde82a2,mature
529,5b841932-f5e7-48d8-8f4b-981a175baa83,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney - RNAseq
530,72ad5ea4-1cbe-4862-a03e-f64c46ca311f,Spatial transcriptomics in the healthy human kidney: Puck_200104_17
